1608394388.71,69.8,20.0
1608394470.08,69.8,20.0
1608394548.9,69.8,20.0
1608394632.83,69.8,20.0
1608394709.11,69.8,20.0
1608394787.89,69.8,20.0
1608394869.57,69.44,19.8
1608394948.42,68.54,19.3
1608395022.22,69.44,19.8
1608395098.5,68.9,19.5
1608395180.18,68.18,19.1
1608395251.38,68.0,19.0
1608395330.23,68.0,19.0
1608395409.04,68.0,19.6
1608395483.04,68.0,19.95
1608395559.34,68.0,19.7
1608395630.58,68.0,19.3
1608395711.98,68.0,19.65
1608395788.23,68.0,19.65
1608395864.54,68.0,19.15
1608395938.33,68.0,19.35
1608396022.18,68.0,20.0
1608396098.48,68.0,20.0
1608396177.34,68.0,19.75
1608396248.59,68.0,20.55
1608396319.93,68.63,22.05
1608396411.54,69.8,22.0
1608396493.75,69.8,21.15
1608396568.6,70.79,21.35
1608396644.84,71.6,21.0
1608396726.17,71.6,20.35
1608396798.05,71.42,19.9
1608396876.87,69.8,19.0
1608396950.62,69.8,19.3
1608397029.4,69.8,20.0
1608397108.36,69.8,20.0
1608397187.15,69.8,20.0
1608397271.09,69.8,20.0
1608397350.18,69.8,20.05
1608397432.02,69.8,20.75
1608397510.81,69.8,21.0
1608397593.14,69.8,21.0
1608397671.98,69.8,21.0
1608397743.91,69.8,21.0
1608397817.65,69.8,21.0
1608397899.08,68.99,20.5
1608397975.15,68.81,20.15
1608398054.13,69.8,21.9
1608398135.65,69.8,21.05
1608398225.31,69.8,20.85
1608398299.88,71.42,20.9
1608398381.2,71.6,20.4
1608398462.51,71.6,20.0
1608398541.3,71.6,19.9
1608398622.61,71.6,20.0
1608398701.82,71.42,19.9
1608398781.03,69.98,19.5
1608398862.51,69.8,20.0
1608398941.32,69.8,20.0
1608399013.02,69.8,20.0
1608399091.8,69.8,20.0
1608399166.47,69.8,20.0
1608399248.03,69.8,20.0
1608399329.86,69.8,20.0
1608399406.1,69.8,20.0
1608399487.82,69.8,20.0
1608399559.27,69.8,20.05
1608399637.67,69.8,20.35
1608399716.44,69.8,20.5
1608399790.61,69.8,20.0
1608399869.74,69.8,20.95
1608399948.72,69.8,22.0
1608400037.65,69.8,21.05
1608400121.63,71.6,21.4
1608400206.7,71.6,21.0
1608400285.57,71.6,20.5
1608400369.75,71.6,20.0
1608400446.61,71.6,20.0
1608400518.78,71.6,20.0
1608400593.84,71.6,20.5
1608400665.17,71.15,20.7
1608400746.8,69.8,20.0
1608400857.02,69.8,20.0
1608400930.83,69.8,20.0
1608401012.27,69.8,20.0
1608401088.66,69.8,20.1
1608401170.18,69.8,20.15
1608401245.61,69.8,20.9
1608401329.52,69.8,20.9
1608401406.1,69.8,21.0
1608401480.82,69.8,21.0
1608401559.63,69.8,21.0
1608401648.65,69.8,21.0
1608401732.48,69.8,21.0
1608401808.74,69.8,21.0
1608401890.08,69.8,21.0
1608401966.36,69.8,21.7
1608402040.77,69.8,22.0
1608402112.27,70.7,21.5
1608402196.15,71.6,21.8
1608402272.43,71.6,21.05
1608402345.05,71.6,20.75
1608402426.37,71.6,20.0
1608402507.67,71.6,20.0
1608402586.46,71.6,20.4
1608402662.73,71.6,20.8
1608402733.97,71.6,21.0
1608402812.77,70.25,20.25
1608402894.09,69.8,20.0
1608402969.2,69.8,20.3
1608403050.53,69.8,21.0
1608403129.32,69.8,20.85
1608403205.56,69.8,20.9
1608403276.79,69.8,20.6
1608403365.72,69.8,20.7
1608403447.05,69.8,21.0
1608403528.39,69.8,21.0
1608403607.19,69.8,21.0
1608403685.98,69.8,21.3
1608403764.75,69.8,21.0
1608403843.54,69.8,21.0
1608403930.01,69.8,21.0
1608404008.82,69.8,21.0
1608404087.62,69.8,21.0
1608404163.89,69.8,20.9
1608404247.76,69.8,21.0
1608404327.77,69.8,21.0
1608404409.08,69.8,21.0
1608404485.44,69.8,21.0
1608404556.96,69.8,21.35
1608404638.33,69.8,21.45
1608404710.45,69.8,21.0
1608404784.23,69.8,21.0
1608404870.64,69.8,21.0
1608404957.02,69.8,21.0
1608405028.18,69.8,21.05
1608405099.41,69.8,21.0
1608405183.26,69.8,21.05
1608405259.56,69.8,21.05
1608405338.4,69.8,21.5
1608405430.84,69.8,22.0
1608405519.89,69.8,22.0
1608405591.09,69.8,22.0
1608405662.45,69.8,22.0
1608405743.95,69.8,22.0
1608405822.87,69.8,21.15
1608405906.72,69.8,21.0
1608405980.55,69.8,21.0
1608406051.79,69.8,21.0
1608406133.12,69.8,21.25
1608406214.44,69.8,21.0
1608406293.23,69.8,21.0
1608406365.78,69.8,21.0
1608406447.85,69.8,21.0
1608406519.08,69.71,20.95
1608406598.07,69.53,21.65
1608406669.28,69.71,21.2
1608406748.07,69.35,20.75
1608406829.42,69.35,22.2
1608406908.22,69.8,23.0
1608406986.98,69.8,22.15
1608407068.39,71.42,22.9
1608407140.93,71.6,23.0
1608407212.19,71.6,22.2
1608407283.4,71.6,21.6
1608407362.21,70.52,21.4
1608407451.12,69.8,21.9
1608407529.88,69.8,22.45
1608407601.06,69.8,22.0
1608407679.88,69.8,21.3
1608407758.33,69.8,21.7
1608407837.14,69.8,22.1
1608407915.95,69.8,22.25
1608407987.16,69.8,22.0
1608408066.04,69.8,22.0
1608408137.26,69.8,22.15
1608408226.17,69.8,22.3
1608408304.96,69.8,22.5
1608408381.26,69.8,22.5
1608408465.11,69.8,22.0
1608408546.41,69.8,22.25
1608408625.2,69.8,22.7
1608408704.03,69.8,23.35
1608408782.81,69.8,23.0
1608408864.11,69.8,23.0
1608408942.89,69.8,23.0
1608409021.68,69.8,22.2
1608409105.53,69.8,22.0
1608409191.9,69.8,22.4
1608409280.93,69.8,22.0
1608409367.34,69.8,22.2
1608409441.15,69.8,22.55
1608409519.93,69.8,22.7
1608409601.25,69.8,23.0
1608409682.57,69.8,22.3
1608409773.99,69.8,22.15
1608409850.38,69.8,22.0
1608409929.14,69.8,22.05
1608410010.46,69.8,22.0
1608410096.85,69.8,22.0
1608410177.95,69.8,22.45
1608410259.29,69.71,21.75
1608410338.13,69.71,21.9
1608410424.52,69.71,21.95
1608410511.99,69.8,22.0
1608410591.13,69.53,22.1
1608410675.01,69.53,22.5
1608410748.75,69.62,21.9
1608410832.07,69.17,21.65
1608410905.81,69.44,22.15
1608410987.1,69.71,23.15
1608411070.95,69.8,23.05
1608411150.32,69.8,23.0
1608411247.05,69.8,22.7
1608411318.25,69.8,22.3
1608411399.59,69.26,21.85
1608411475.86,69.62,22.9
1608411547.11,69.8,23.9
1608411625.94,69.8,23.25
1608411712.5,69.8,23.4
1608411789.27,69.8,24.0
1608411868.1,69.8,24.0
1608411941.98,69.8,24.0
1608412020.94,69.8,24.75
1608412099.99,69.8,25.0
1608412171.56,69.8,25.0
1608412243.73,69.8,25.1
1608412325.05,69.8,24.1
1608412406.37,69.71,23.6
1608412487.73,69.8,28.0
1608412564.08,69.8,28.0
1608412645.71,69.98,27.85
1608412729.88,71.6,27.85
1608412806.3,71.6,26.9
1608412887.66,71.6,24.65
1608412964.19,71.6,24.0
1608413038.63,70.16,23.2
1608413109.95,69.8,23.0
1608413189.02,69.8,23.45
1608413276.44,69.8,24.6
1608413352.89,69.8,24.15
1608413427.94,69.8,24.85
1608413502.84,69.8,25.0
1608413578.53,69.8,24.85
1608413649.74,69.8,24.0
1608413728.61,69.8,24.0
1608413806.41,69.8,24.9
1608413878.75,69.8,25.2
1608413965.82,69.8,25.0
1608414044.88,69.8,24.95
1608414131.07,69.8,25.4
1608414209.12,69.8,25.7
1608414284.25,69.8,25.7
1608414367.08,69.8,25.4
1608414438.76,69.8,25.2
1608414519.81,69.8,25.0
1608414597.57,69.8,25.15
1608414674.16,69.8,25.2
1608414758.52,69.8,25.35
1608414849.88,69.8,25.75
1608414934.47,69.8,25.25
1608415008.61,69.8,25.0
1608415095.25,69.8,25.4
1608415171.55,69.8,25.8
1608415263.14,69.8,25.3
1608415341.93,69.8,25.05
1608415418.24,69.8,25.1
1608415494.61,69.8,25.5
1608415571.23,69.8,25.65
1608415650.03,69.8,24.75
1608415721.61,69.8,25.0
1608415800.41,69.8,25.0
1608415872.02,69.8,24.65
1608415943.63,69.8,24.0
1608416025.01,69.8,24.65
1608416106.36,69.8,24.65
1608416187.44,69.8,24.0
1608416266.58,69.8,24.65
1608416346.43,69.8,24.9
1608416430.3,69.8,24.7
1608416509.22,69.8,24.65
1608416596.94,69.8,24.6
1608416670.66,69.71,23.95
1608416745.22,69.53,23.95
1608416829.09,69.44,24.35
1608416906.72,69.62,24.55
1608416983.26,69.35,24.95
1608417062.51,69.35,23.9
1608417149.03,68.99,24.4
1608417220.33,69.8,26.7
1608417292.03,69.8,26.95
1608417375.89,69.8,26.0
1608417455.62,70.88,25.85
1608417531.12,71.6,25.7
1608417612.46,71.6,25.0
1608417691.48,71.6,24.0
1608417766.19,71.6,24.0
1608417847.62,70.97,23.65
1608417923.28,69.8,23.1
1608418012.19,69.8,24.0
1608418083.4,69.8,23.9
1608418161.22,69.8,23.4
1608418237.77,69.8,23.65
1608418308.99,69.8,24.0
1608418390.33,69.8,24.0
1608418479.24,69.8,24.0
1608418558.34,69.8,24.0
1608418629.54,69.8,24.0
1608418713.65,69.8,24.1
1608418796.46,69.8,24.8
1608418878.02,69.8,25.0
1608418954.27,69.8,24.3
1608419028.02,69.8,24.0
1608419104.48,69.8,24.0
1608419179.44,69.8,24.0
1608419258.35,69.8,24.0
1608419329.56,69.8,23.45
1608419411.18,69.8,23.85
1608419490.1,69.8,24.0
1608419561.31,69.8,24.0
1608419640.25,69.8,24.0
1608419721.6,69.8,24.0
1608419793.91,69.8,24.0
1608419865.49,69.8,24.0
1608419940.46,69.8,24.0
1608420015.8,69.8,24.0
1608420087.25,69.71,23.95
1608420166.1,69.62,23.9
1608420243.28,69.62,23.9
1608420322.18,69.44,23.8
1608420401.32,69.62,24.05
1608420482.69,69.71,25.15
1608420574.25,69.8,26.4
1608420659.73,69.8,25.6
1608420744.96,70.52,25.35
1608420826.7,71.6,25.15
1608420906.95,71.6,24.85
1608420988.29,71.6,24.0
1608421059.91,71.6,24.0
1608421138.73,71.6,24.0
1608421217.12,71.6,24.05
1608421291.55,71.51,24.6
1608421371.32,70.34,24.3
1608421442.54,69.8,24.0
1608421517.4,69.8,24.0
1608421591.44,69.8,24.0
1608421667.7,69.8,24.0
1608421739.1,69.8,24.05
1608421820.41,69.8,24.25
1608421896.68,69.8,24.05
1608421967.98,69.8,24.65
1608422039.43,69.8,24.35
1608422118.2,69.8,24.8
1608422197.18,69.8,25.0
1608422268.39,69.8,25.0
1608422347.34,69.8,24.9
1608422431.31,69.8,25.0
1608422520.32,69.8,25.0
1608422599.27,69.8,25.0
1608422680.75,69.8,25.0
1608422762.46,69.8,25.0
1608422849.0,69.8,25.0
1608422927.81,69.8,25.0
1608423009.19,69.8,25.0
1608423085.64,69.8,25.0
1608423162.77,69.8,25.0
1608423247.05,69.8,25.45
1608423322.76,69.8,25.7
1608423401.59,69.8,25.7
1608423476.57,69.8,25.35
1608423550.57,69.8,25.4
1608423632.81,69.8,25.85
1608423712.01,69.8,26.0
1608423801.03,69.8,26.0
1608423872.31,69.8,26.2
1608423951.15,69.8,27.0
1608424029.97,69.8,26.95
1608424101.22,69.8,26.85
1608424180.0,69.8,27.4
1608424251.22,69.8,28.0
1608424329.99,70.25,28.25
1608424411.32,71.6,28.75
1608424492.68,71.6,27.8
1608424571.49,71.6,27.0
1608424657.86,71.69,26.1
1608424739.16,71.6,26.0
1608424817.98,71.6,26.0
1608424896.77,71.6,26.8
1608424967.98,71.6,27.0
1608425056.88,71.6,27.0
1608425145.8,71.06,26.95
1608425224.61,71.24,27.65
1608425298.37,70.79,27.1
1608425377.14,70.07,27.15
1608425455.95,69.8,27.05
1608425534.76,69.8,27.6
1608425613.54,69.8,27.1
1608425694.88,69.8,27.0
1608425769.3,69.8,27.0
1608425850.61,69.8,26.85
1608425924.37,69.8,27.0
1608425995.62,69.8,27.0
1608426073.28,69.8,27.0
1608426152.16,69.8,27.0
1608426230.94,69.8,26.85
1608426312.28,69.8,26.75
1608426394.69,69.8,27.0
1608426473.49,69.8,27.0
1608426554.83,69.8,27.0
1608426633.65,69.8,27.0
1608426712.45,69.8,27.0
1608426796.31,69.8,27.0
1608426872.56,69.8,27.0
1608426956.4,69.8,27.0
1608427030.14,69.8,27.0
1608427108.93,69.8,27.1
1608427192.8,69.8,27.0
1608427269.06,69.8,27.0
1608427350.41,69.8,27.0
1608427429.2,69.8,28.15
1608427508.05,69.8,29.05
1608427586.86,69.8,28.25
1608427668.19,71.6,29.0
1608427749.54,71.6,28.5
1608427828.35,71.6,27.7
1608427922.3,71.6,26.1
1608427996.02,71.6,26.0
1608428092.54,71.6,26.75
1608428168.84,71.33,26.85
1608428247.63,70.79,26.55
1608428324.05,69.8,26.0
1608428395.35,69.8,26.1
1608428479.21,69.8,27.0
1608428555.48,69.8,27.0
1608428643.84,69.8,26.95
1608428723.03,69.8,27.0
1608428807.55,69.8,27.0
1608428889.09,69.8,27.0
1608428975.72,69.8,27.0
1608429053.93,69.8,27.0
1608429132.77,69.8,27.0
1608429215.14,69.8,27.0
1608429304.09,69.8,27.4
1608429384.43,69.8,27.45
1608429477.04,69.8,27.1
1608429555.86,69.8,28.0
1608429629.61,69.8,28.0
1608429716.02,69.8,28.0
1608429794.81,69.8,28.0
1608429886.64,69.8,28.0
1608429965.48,69.8,28.0
1608430046.8,69.8,28.0
1608430125.82,69.8,28.0
1608430204.6,69.8,28.0
1608430275.85,69.8,28.0
1608430354.65,69.8,28.3
1608430435.96,69.8,28.2
1608430514.94,69.8,28.0
1608430596.28,69.8,29.5
1608430675.06,69.8,30.6
1608430756.42,69.8,29.75
1608430835.27,71.15,29.35
1608430914.37,71.6,29.0
1608430988.55,71.6,28.85
1608431067.36,71.6,27.5
1608431146.14,71.6,27.0
1608431225.41,71.6,27.0
1608431301.81,71.6,27.75
1608431375.55,70.7,27.5
1608431446.95,69.8,27.2
1608431525.79,69.8,27.15
1608431597.01,69.8,27.1
1608431680.96,69.8,27.6
1608431757.39,69.8,27.65
1608431828.92,69.8,27.95
1608431907.76,69.8,27.3
1608431986.53,69.8,28.0
1608432057.75,69.8,28.0
1608432139.09,69.8,28.0
1608432215.37,69.8,28.0
1608432296.7,69.8,28.0
1608432375.6,69.8,28.0
1608432447.1,69.8,28.0
1608432518.31,69.8,28.0
1608432596.5,69.8,28.0
1608432675.44,69.8,28.0
1608432754.26,69.8,28.0
1608432825.5,69.8,28.0
1608432904.43,69.8,28.0
1608432976.42,69.8,28.0
1608433047.92,69.8,28.0
1608433119.14,69.8,28.0
1608433195.8,69.8,28.0
1608433269.58,69.8,28.0
1608433350.94,69.8,28.0
1608433429.5,69.8,28.0
1608433510.85,69.8,28.0
1608433587.6,69.8,28.0
1608433661.55,69.8,28.0
1608433740.37,69.8,28.0
1608433819.26,69.62,27.9
1608433890.61,69.62,27.9
1608433969.58,68.81,27.45
1608434051.11,68.9,27.5
1608434129.9,68.0,27.0
1608434208.69,68.0,27.0
1608434279.89,68.18,29.0
1608434355.55,69.71,31.95
1608434426.79,69.8,31.15
1608434498.21,69.8,30.25
1608434582.04,70.52,29.75
1608434658.97,71.6,29.2
1608434730.2,71.6,28.6
1608434811.57,71.33,27.85
1608434888.01,69.8,27.0
1608434959.3,69.8,27.75
1608435030.69,69.8,28.0
1608435109.47,69.8,28.0
1608435188.23,69.8,28.0
1608435261.99,69.8,28.0
1608435340.8,69.8,28.0
1608435419.61,69.8,28.0
1608435518.89,69.8,28.0
1608435597.69,69.8,28.0
1608435681.74,69.8,28.0
1608435758.36,69.8,28.0
1608435839.68,69.8,28.0
1608435923.52,69.8,28.0
1608436002.33,69.8,28.0
1608436093.87,69.8,28.0
1608436170.17,69.8,28.0
1608436246.49,69.71,27.95
1608436317.68,69.8,28.0
1608436396.52,68.99,27.55
1608436470.3,68.81,27.45
1608436551.66,68.27,27.15
1608436633.03,68.09,27.05
1608436709.27,68.0,27.0
1608436790.63,68.0,27.7
1608436864.35,69.44,31.2
1608436945.71,69.8,30.85
1608437024.49,69.8,29.8
1608437095.75,70.52,29.2
1608437184.66,71.6,29.0
1608437255.91,71.6,28.5
1608437334.69,71.6,28.0
1608437416.03,70.43,27.35
1608437494.86,69.8,27.05
1608437573.69,69.8,27.65
1608437655.06,69.8,28.0
1608437738.93,69.8,28.0
1608437822.81,69.8,28.0
1608437906.71,69.8,28.0
1608437983.01,69.8,28.0
1608438064.38,69.8,28.0
1608438140.65,69.8,28.0
1608438222.02,69.8,28.0
1608438300.84,69.8,28.0
1608438384.65,69.8,28.0
1608438458.38,69.8,28.0
1608438529.61,69.8,28.0
1608438600.86,69.8,28.0
1608438679.65,69.8,28.0
1608438758.43,69.8,28.0
1608438839.78,69.8,28.0
1608438921.16,69.71,27.95
1608438997.44,69.17,27.65
1608439078.17,69.17,29.05
1608439157.04,69.8,29.65
1608439238.34,69.8,28.9
1608439314.61,69.89,28.05
1608439388.42,71.6,29.0
1608439467.23,71.6,28.3
1608439543.51,71.6,27.25
1608439614.81,71.6,27.0
1608439693.61,70.25,26.25
1608439764.88,69.8,26.85
1608439856.28,69.8,27.0
1608439932.53,69.8,27.0
1608440003.77,69.8,27.1
1608440085.14,69.8,27.3
1608440163.94,69.8,27.95
1608440242.8,69.8,28.0
1608440321.64,69.8,28.0
1608440392.85,69.8,28.0
1608440471.65,69.8,28.0
1608440552.98,69.8,28.0
1608440629.28,69.8,28.0
1608440700.56,69.8,28.0
1608440781.87,69.8,28.0
1608440860.7,69.8,28.0
1608440939.56,69.8,28.0
1608441010.85,69.71,27.95
1608441089.67,69.35,27.75
1608441160.95,69.62,28.7
1608441239.74,69.8,28.45
1608441310.98,69.8,28.0
1608441394.87,70.61,28.25
1608441468.62,71.6,27.95
1608441539.9,71.6,27.05
1608441621.2,71.6,26.3
1608441697.54,71.6,26.05
1608441768.76,70.97,26.2
1608441849.14,69.8,26.0
1608441927.94,69.8,26.0
1608442004.24,69.8,26.1
1608442085.55,69.8,26.6
1608442169.4,69.8,26.45
1608442248.21,69.8,26.85
1608442322.0,69.8,27.0
1608442403.47,69.8,27.0
1608442482.29,69.8,27.0
1608442553.49,69.8,27.0
1608442642.39,69.8,27.0
1608442726.27,69.8,27.0
1608442800.0,69.8,27.0
1608442871.25,69.8,27.0
1608442952.56,69.8,27.0
1608443033.87,69.8,27.0
1608443110.11,69.53,26.85
1608443189.12,68.18,26.15
1608443260.33,68.27,26.15
1608443349.23,68.18,26.1
1608443420.44,68.0,26.0
1608443501.77,68.0,26.45
1608443583.08,68.0,27.0
1608443666.93,68.0,27.0
1608443738.16,68.0,27.0
1608443816.97,68.0,27.0
1608443898.29,68.0,27.0
1608443982.16,68.0,26.95
1608444055.93,68.0,27.0
1608444127.14,68.45,29.25
1608444208.48,69.8,30.0
1608444284.74,69.8,29.1
1608444358.48,69.89,28.25
1608444434.75,71.51,28.95
1608444508.49,71.6,29.0
1608444584.73,71.6,28.25
1608444676.17,71.6,27.05
1608444757.5,71.51,26.95
1608444833.78,70.16,26.2
1608444912.57,69.8,26.65
1608445001.5,69.8,27.0
1608445072.72,69.8,27.0
1608445161.65,69.8,27.3
1608445237.93,69.8,27.8
1608445311.66,69.8,28.0
1608445390.48,69.8,28.0
1608445461.7,69.8,27.3
1608445545.55,69.8,27.1
1608445619.32,69.8,27.8
1608445695.58,69.8,28.0
1608445779.45,69.8,28.0
1608445863.32,69.8,28.0
1608445939.61,69.8,28.0
1608446018.37,69.8,28.0
1608446099.72,69.8,28.0
1608446178.52,69.71,27.95
1608446259.83,69.53,27.85
1608446336.1,68.99,27.25
1608446407.31,68.72,28.15
1608446491.2,69.8,29.7
1608446567.46,69.8,28.8
1608446648.77,69.89,28.05
1608446727.53,71.6,29.0
1608446806.34,71.6,28.4
1608446887.65,71.6,27.75
1608446966.44,71.6,27.0
1608447045.23,71.6,26.35
1608447124.03,71.6,26.0
1608447205.35,71.6,26.7
1608447284.17,71.6,27.0
1608447360.47,71.33,26.85
1608447431.64,69.98,26.1
1608447515.51,69.8,26.0
1608447591.77,69.8,26.0
1608447670.56,69.8,26.3
1608447741.78,69.8,26.55
1608447823.12,69.8,26.95
1608447906.97,69.8,27.0
1608447985.78,69.8,27.0
1608448062.09,69.8,27.0
1608448140.86,69.8,27.0
1608448217.1,69.8,27.0
1608448293.39,69.8,27.0
1608448372.19,69.8,27.0
1608448448.46,69.8,26.95
1608448527.25,69.8,28.0
1608448606.02,69.8,27.85
1608448677.3,69.8,27.0
1608448758.6,69.8,27.0
1608448839.93,69.8,27.75
1608448921.25,69.8,28.0
1608448995.03,70.07,27.95
1608449066.25,71.6,28.0
1608449145.08,71.6,27.35
1608449223.88,71.6,26.9
1608449300.14,71.69,26.0
1608449376.37,73.4,26.0
1608449455.17,72.95,25.1
1608449533.96,71.6,25.0
1608449617.81,71.6,25.45
1608449691.55,71.6,26.0
1608449762.75,71.6,26.0
1608449841.55,71.6,26.0
1608449912.74,71.6,26.25
1608449991.53,70.43,26.05
1608450072.87,69.8,25.45
1608450154.2,69.8,25.9
1608450233.0,69.8,26.0
1608450316.87,69.8,26.0
1608450390.61,69.8,26.0
1608450474.5,69.8,26.0
1608450550.75,69.8,27.15
1608450629.56,70.52,27.65
1608450710.91,71.6,27.4
1608450794.78,71.6,26.7
1608450878.63,72.05,25.95
1608450957.45,73.4,25.0
1608451038.77,73.4,24.8
1608451117.59,72.41,24.65
1608451198.91,71.6,25.0
1608451275.17,71.6,25.0
1608451353.36,71.6,25.75
1608451434.7,71.6,26.0
1608451516.04,71.6,26.0
1608451592.3,71.6,26.0
1608451681.19,71.6,26.0
1608451752.57,71.51,26.0
1608451833.89,71.06,26.55
1608451922.79,69.89,25.05
1608452004.1,69.8,25.0
1608452080.43,69.8,25.0
1608452159.25,69.8,25.1
1608452230.46,70.07,27.1
1608452311.79,71.6,27.4
1608452388.04,71.6,26.45
1608452459.23,71.6,26.0
1608452540.57,72.68,25.2
1608452619.35,73.4,25.0
1608452698.16,73.4,24.15
1608452782.02,72.95,24.0
1608452858.47,71.6,24.6
1608452939.79,71.6,25.0
1608453016.05,71.6,25.0
1608453087.26,71.6,25.3
1608453166.03,71.6,25.6
1608453244.82,71.6,25.85
1608453316.0,71.6,26.0
1608453394.8,71.6,26.0
1608453473.63,71.6,26.0
1608453544.85,71.6,26.0
1608453623.63,71.51,25.95
1608453694.92,71.6,26.0
1608453778.78,71.06,25.7
1608453855.03,69.8,25.0
1608453933.83,70.52,26.55
1608454012.63,71.6,27.0
1608454083.83,71.6,26.15
1608454162.61,71.6,25.4
1608454236.33,72.95,24.95
1608454312.59,73.4,24.0
1608454391.41,73.4,23.9
1608454467.67,73.4,23.85
1608454541.42,72.95,24.0
1608454620.61,71.6,24.0
